Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Baden-Württemberg,Germany,2020-03-12T15:00:00,454,1,0
Bayern,Germany,2020-03-12T15:00:00,500,1,0
Berlin,Germany,2020-03-12T15:00:00,137,0,0
Brandenburg,Germany,2020-03-12T15:00:00,30,0,0
Bremen,Germany,2020-03-12T15:00:00,38,0,0
Hamburg,Germany,2020-03-12T15:00:00,88,0,0
Hessen,Germany,2020-03-12T15:00:00,99,0,0
Mecklenburg-Vorpommern,Germany,2020-03-12T15:00:00,23,0,0
Niedersachsen,Germany,2020-03-12T15:00:00,129,0,0
Nordrhein-Westfalen,Germany,2020-03-12T15:00:00,688,3,0
Rheinland-Pfalz,Germany,2020-03-12T15:00:00,52,0,0
Saarland,Germany,2020-03-12T15:00:00,14,0,0
Sachsen,Germany,2020-03-12T15:00:00,45,0,0
Sachsen-Anhalt,Germany,2020-03-12T15:00:00,27,0,0
SchleswigHolstein,Germany,2020-03-12T15:00:00,31,0,0
Thüringen,Germany,2020-03-12T15:00:00,14,0,0
Gesamt,Germany,2020-03-12T15:00:00,2369,5,0

Baden-Württemberg,eGermany,2020-03-12T19:30:00,331,1,0
Bayern,eGermany,2020-03-12T19:30:00,317,1,0
Berlin,eGermany,2020-03-12T19:30:00,137,0,0
Brandenburg,eGermany,2020-03-12T19:30:00,23,0,0
Bremen,eGermany,2020-03-12T19:30:00,35,0,0
Hamburg,eGermany,2020-03-12T19:30:00,60,0,0
Hessen,eGermany,2020-03-12T19:30:00,59,0,0
Mecklenburg-Vorpommern,eGermany,2020-03-12T19:30:00,16,0,0
Niedersachsen,eGermany,2020-03-12T19:30:00,81,0,0
Nordrhein-Westfalen,eGermany,2020-03-12T19:30:00,688,2,0
Rheinland-Pfalz,eGermany,2020-03-12T19:30:00,52,0,0
Saarland,eGermany,2020-03-12T19:30:00,8,0,0
Sachsen,eGermany,2020-03-12T19:30:00,30,0,0
Sachsen-Anhalt,eGermany,2020-03-12T19:30:00,14,0,0
SchleswigHolstein,eGermany,2020-03-12T19:30:00,29,0,0
Thüringen,eGermany,2020-03-12T19:30:00,12,0,0
Gesamt,eGermany,2020-03-12T19:30:00,1892,3,0
